,first name,gender,race
24344,perry,0,black
24345,peter,0,black
24346,phillip,0,black
24347,phillip,0,black
24348,poncharella,0,black
24349,prentice,0,black
24350,prentiss,0,black
24351,preston,0,black
24352,quentin,0,black
24353,quentin,0,black
24354,quenton,0,black
24355,quintavious,0,black
24356,quinton,0,black
24357,quinton,0,black
24358,quinton,0,black
24359,rahazzan,0,black
24360,ralph,0,black
24361,ralph,0,black
24362,randolph,0,black
24363,randon,0,black
24364,randy,0,black
24365,randy,0,black
24366,rashad,0,black
24367,rashad,0,black
24368,rayc,0,black
24369,raylan,0,black
24370,raymond,0,black
24371,raymond,0,black
24372,raymond,0,black
24373,raymond,0,black
24374,raymond,0,black
24375,raymond,0,black
24376,raynaldo,0,black
24377,rayvell,0,black
24378,reeve,0,black
24379,reggie,0,black
24380,reginald,0,black
24381,reginald,0,black
24382,reginald,0,black
24383,reginald,0,black
24384,reginald,0,black
24385,reginald,0,black
24386,ricardo,0,black
24387,ricarido,0,black
24388,richard,0,black
24389,richard,0,black
24390,richard,0,black
24391,richard,0,black
24392,richard,0,black
24393,richard,0,black
24394,richard,0,black
24395,richmond,0,black
24396,rickey,0,black
24397,ricki,0,black
24398,ricky,0,black
24399,ricky,0,black
24400,ricky,0,black
24401,ricky,0,black
24402,rico,0,black
24403,rico,0,black
24404,ricoe,0,black
24405,robert,0,black
24406,robert,0,black
24407,robert,0,black
24408,robert,0,black
24409,robert,0,black
24410,robert,0,black
24411,robert,0,black
24412,robert,0,black
24413,robert,0,black
24414,robert,0,black
24415,robert,0,black
24416,robert,0,black
24417,robert,0,black
24418,robert,0,black
24419,robert,0,black
24420,rocky,0,black
24421,roderick,0,black
24422,roderick,0,black
24423,rodney,0,black
24424,rodrick,0,black
24425,roland,0,black
24426,ronald,0,black
24427,ronald,0,black
24428,ronald,0,black
24429,ronald,0,black
24430,ronald,0,black
24431,ronald,0,black
24432,ronald,0,black
24433,ronald,0,black
24434,ronnie,0,black
24435,ronnie,0,black
24436,ronnie,0,black
24437,roosevelt,0,black
24438,roosevelt,0,black
24439,roosevelt,0,black
24440,roosevelt,0,black
24441,roy,0,black
24442,royce,0,black
24443,rudolph,0,black
24444,rufus,0,black
24445,rufus,0,black
24446,ryan,0,black
24447,samuel,0,black
24448,samuel,0,black
24449,samuel,0,black
24450,samuel,0,black
24451,samuel,0,black
24452,samuel,0,black
24453,samuel,0,black
24454,sandro,0,black
24455,sean,0,black
24456,sean,0,black
24457,sedrick,0,black
24458,sergio,0,black
24459,shamel,0,black
24460,shannon,0,black
24461,shannon,0,black
24462,shaquon,0,black
24463,shavis,0,black
24464,shawn,0,black
24465,shawndell,0,black
24466,shedrick,0,black
24467,sherman,0,black
24468,shomari,0,black
24469,sidney,0,black
24470,sidney,0,black
24471,sidney,0,black
24472,sirron,0,black
24473,spencer,0,black
24474,stanley,0,black
24475,stanley,0,black
24476,stanley,0,black
24477,stefan,0,black
24478,stephen,0,black
24479,stephen,0,black
24480,stephen,0,black
24481,stephen,0,black
24482,stephen,0,black
24483,stephen,0,black
24484,stephen,0,black
24485,steve,0,black
24486,steve,0,black
24487,steven,0,black
24488,steven,0,black
24489,steven,0,black
24490,steven,0,black
24491,steven,0,black
24492,stevhen,0,black
24493,sylvester,0,black
24494,sylvester,0,black
24495,sylvester,0,black
24496,sylvester,0,black
24497,tareme,0,black
24498,tarvarise,0,black
24499,taurean,0,black
24500,tavares,0,black
24501,tavaris,0,black
24502,tavarus,0,black
24503,teddrick,0,black
24504,teddy,0,black
24505,terrance,0,black
24506,terrance,0,black
24507,terrance,0,black
24508,terrance,0,black
24509,terrance,0,black
24510,terrance,0,black
24511,terrance,0,black
24512,terry,0,black
24513,terry,0,black
24514,thaddeus,0,black
24515,thaddius,0,black
24516,thaterick,0,black
24517,theodore,0,black
24518,theon,0,black
24519,thomas,0,black
24520,thomas,0,black
24521,thomas,0,black
24522,thomaz,0,black
24523,thshawn,0,black
24524,timothy,0,black
24525,timothy,0,black
24526,timothy,0,black
24527,tivan,0,black
24528,todd,0,black
24529,todd,0,black
24530,tomario,0,black
24531,tommy,0,black
24532,tommy,0,black
24533,tony,0,black
24534,tony,0,black
24535,tony,0,black
24536,tony,0,black
24537,tony,0,black
24538,torrance,0,black
24539,tracy,0,black
24540,tradon,0,black
24541,trametrich,0,black
24542,traske,0,black
24543,travis,0,black
24544,travis,0,black
24545,travis,0,black
24546,travis,0,black
24547,travis,0,black
24548,tremaine,0,black
24549,trenton,0,black
24550,trevin,0,black
24551,trevon,0,black
24552,trizell,0,black
24553,trovius,0,black
24554,tyjuan,0,black
24555,tyrell,0,black
24556,tyrone,0,black
24557,tyrone,0,black
24558,tyrone,0,black
24559,tyrone,0,black
24560,tyrone,0,black
24561,tyrone,0,black
24562,tyrone,0,black
24563,ulysee,0,black
24564,ulysses,0,black
24565,vander,0,black
24566,vandy,0,black
24567,vernon,0,black
24568,vernon,0,black
24569,vernon,0,black
24570,victor,0,black
24571,victor,0,black
24572,vincent,0,black
24573,vincent,0,black
24574,vincent,0,black
24575,vincent,0,black
24576,vincent,0,black
24577,virgal,0,black
24578,vodeerick,0,black
24579,walter,0,black
24580,walter,0,black
24581,walter,0,black
24582,walter,0,black
24583,warren,0,black
24584,warren,0,black
24585,watson,0,black
24586,waymon,0,black
24587,wayne,0,black
24588,wayne,0,black
24589,wendell,0,black
24590,wesley,0,black
24591,wesley,0,black
24592,westley,0,black
24593,wilbert,0,black
24594,william,0,black
24595,william,0,black
24596,william,0,black
24597,william,0,black
24598,william,0,black
24599,william,0,black
24600,william,0,black
24601,william,0,black
24602,william,0,black
24603,william,0,black
24604,william,0,black
24605,willie,0,black
24606,willie,0,black
24607,willie,0,black
24608,willie,0,black
24609,willie,0,black
24610,willie,0,black
24611,willie,0,black
24612,willie,0,black
24613,willie,0,black
24614,willie,0,black
24615,willis,0,black
24616,winston,0,black
24617,xavier,0,black
24618,xavier,0,black
24619,xavier,0,black
24620,xavier,0,black
24621,zackary,0,black
24622,zadrian,0,black
24623,kemar,0,black
24624,wayne,0,black
24625,donairus,0,black
24626,daniel,0,black
24627,james,0,black
24628,keith,0,black
24629,kelley,0,black
24630,melvin,0,black
24631,ricky,0,black
24632,torodney,0,black
24633,wilbean,0,black
24634,sarto,0,black
24635,yves,0,black
24636,jerell,0,black
24637,luckner,0,black
24638,ralph,0,black
24639,terry,0,black
24640,kennedy,0,black
24641,aaron,0,black
24642,abbas,0,black
24643,acquadrae,0,black
24644,adam,0,black
24645,addison,0,black
24646,adolph,0,black
24647,adrian,0,black
24648,aerionte,0,black
24649,albert,0,black
24650,albert,0,black
24651,alex,0,black
24652,alexander,0,black
24653,alexander,0,black
24654,alfred,0,black
24655,alfred,0,black
24656,alfred,0,black
24657,aljowan,0,black
24658,alonzo,0,black
24659,alonzo,0,black
24660,alonzo,0,black
24661,alonzo,0,black
24662,alveraz,0,black
24663,andre,0,black
24664,andre,0,black
24665,andrew,0,black
24666,andrew,0,black
24667,andrew,0,black
24668,andrew,0,black
24669,angus,0,black
24670,anthony,0,black
24671,anthony,0,black
24672,anthony,0,black
24673,anthony,0,black
24674,anthony,0,black
24675,anthony,0,black
24676,anthony,0,black
24677,anthony,0,black
24678,anthony,0,black
24679,anthony,0,black
24680,anthony,0,black
24681,anthony,0,black
24682,anthony,0,black
24683,anthony,0,black
24684,anthony,0,black
24685,antoine,0,black
24686,antone,0,black
24687,antone,0,black
24688,antone,0,black
24689,antonio,0,black
24690,antonio,0,black
24691,antonio,0,black
24692,antonio,0,black
24693,antonio,0,black
24694,antonio,0,black
24695,antonio,0,black
24696,antonio,0,black
24697,antonio,0,black
24698,antorio,0,black
24699,antwan,0,black
24700,antwan,0,black
24701,antwan,0,black
24702,antwane,0,black
24703,antwon,0,black
24704,areeas,0,black
24705,arthur,0,black
24706,arthur,0,black
24707,aryan,0,black
24708,aserial,0,black
24709,asher,0,black
24710,ashley,0,black
24711,aundrey,0,black
24712,austin,0,black
24713,barry,0,black
24714,ben,0,black
24715,benjamin,0,black
24716,benjamin,0,black
24717,benjamin,0,black
24718,bernard,0,black
24719,bernard,0,black
24720,bertram,0,black
24721,blake,0,black
24722,bobbie,0,black
24723,bobby,0,black
24724,bobby,0,black
24725,bobby,0,black
24726,bobby,0,black
24727,bobby,0,black
24728,brandon,0,black
24729,brandon,0,black
24730,brandon,0,black
24731,brandon,0,black
24732,brandon,0,black
24733,braxton,0,black
24734,brent,0,black
24735,brian,0,black
24736,brian,0,black
24737,brian,0,black
24738,brian,0,black
24739,brian,0,black
24740,brian,0,black
24741,brian,0,black
24742,bruce,0,black
24743,bruce,0,black
24744,bryan,0,black
24745,cadari,0,black
24746,calvester,0,black
24747,calvin,0,black
24748,calvin,0,black
24749,carlmontia,0,black
24750,carlos,0,black
24751,carlos,0,black
24752,carlton,0,black
24753,carlvay,0,black
24754,cecil,0,black
24755,cecil,0,black
24756,cedric,0,black
24757,cedric,0,black
24758,cedric,0,black
24759,cedric,0,black
24760,cedric,0,black
24761,cedrick,0,black
24762,chad,0,black
24763,chad,0,black
24764,chadrick,0,black
24765,charles,0,black
24766,charles,0,black
24767,charles,0,black
24768,charles,0,black
24769,charles,0,black
24770,charles,0,black
24771,charles,0,black
24772,charles,0,black
24773,charlie,0,black
24774,chievy,0,black
24775,chris,0,black
24776,chrisean,0,black
24777,christobal,0,black
24778,christopher,0,black
24779,christopher,0,black
24780,christopher,0,black
24781,christopher,0,black
24782,christopher,0,black
24783,christopher,0,black
24784,christopher,0,black
24785,christopher,0,black
24786,christopher,0,black
24787,christopher,0,black
24788,christopher,0,black
24789,christopher,0,black
24790,christopher,0,black
24791,clarence,0,black
24792,clarence,0,black
24793,clarence,0,black
24794,cleveland,0,black
24795,cleveland,0,black
24796,clifton,0,black
24797,clifton,0,black
24798,clifton,0,black
24799,clinton,0,black
24800,clyde,0,black
24801,cody,0,black
24802,connell,0,black
24803,cordelle,0,black
24804,corey,0,black
24805,corian,0,black
24806,cornelius,0,black
24807,cornelius,0,black
24808,courtney,0,black
24809,courtney,0,black
24810,cozy,0,black
24811,curtis,0,black
24812,curtis,0,black
24813,curtis,0,black
24814,curtis,0,black
24815,curtis,0,black
24816,curtis,0,black
24817,dandre,0,black
24818,dale,0,black
24819,dale,0,black
24820,damion,0,black
24821,dandre,0,black
24822,daniel,0,black
24823,daniel,0,black
24824,daniel,0,black
24825,daniel,0,black
24826,daniel,0,black
24827,danny,0,black
24828,darius,0,black
24829,darnel,0,black
24830,darrell,0,black
24831,darrell,0,black
24832,darrell,0,black
24833,darrell,0,black
24834,darrell,0,black
24835,darren,0,black
24836,darryl,0,black
24837,darryl,0,black
24838,darryl,0,black
24839,darvousha,0,black
24840,darwin,0,black
24841,david,0,black
24842,david,0,black
24843,david,0,black
24844,david,0,black
24845,david,0,black
24846,david,0,black
24847,david,0,black
24848,deangelo,0,black
24849,dedrick,0,black
24850,deion,0,black
24851,delvin,0,black
24852,delvis,0,black
24853,demarion,0,black
24854,demeco,0,black
24855,demetree,0,black
24856,demetri,0,black
24857,demetrice,0,black
24858,demetris,0,black
24859,demetrius,0,black
24860,demetrius,0,black
24861,demetrius,0,black
24862,demetrius,0,black
24863,denard,0,black
24864,denard,0,black
24865,deniro,0,black
24866,dennis,0,black
24867,dennis,0,black
24868,deon,0,black
24869,derrick,0,black
24870,derrick,0,black
24871,derrick,0,black
24872,derrick,0,black
24873,derrick,0,black
24874,derrick,0,black
24875,derrick,0,black
24876,devante,0,black
24877,devaris,0,black
24878,deveric,0,black
24879,devin,0,black
24880,dewayne,0,black
24881,dexter,0,black
24882,dimarcus,0,black
24883,dionne,0,black
24884,diquan,0,black
24885,dock,0,black
24886,dominic,0,black
24887,dominic,0,black
24888,donald,0,black
24889,donald,0,black
24890,donnell,0,black
24891,dontrell,0,black
24892,douglas,0,black
24893,douglas,0,black
24894,dravien,0,black
24895,duane,0,black
24896,duwayne,0,black
24897,dwayne,0,black
24898,dwayne,0,black
24899,dytavious,0,black
24900,dytrell,0,black
24901,earl,0,black
24902,earnest,0,black
24903,earnest,0,black
24904,eddie,0,black
24905,eddie,0,black
24906,eddie,0,black
24907,eddie,0,black
24908,eddie,0,black
24909,edward,0,black
24910,edward,0,black
24911,elijah,0,black
24912,elvin,0,black
24913,emory,0,black
24914,equan,0,black
24915,eric,0,black
24916,eric,0,black
24917,eric,0,black
24918,eric,0,black
24919,eric,0,black
24920,eric,0,black
24921,ernest,0,black
24922,ernest,0,black
24923,ernest,0,black
24924,errol,0,black
24925,errol,0,black
24926,ervin,0,black
24927,ervin,0,black
24928,eugene,0,black
24929,everlett,0,black
24930,faron,0,black
24931,fitz,0,black
24932,frank,0,black
24933,frank,0,black
24934,franklin,0,black
24935,franklin,0,black
24936,fred,0,black
24937,freddie,0,black
24938,freddy,0,black
24939,frederick,0,black
24940,frederick,0,black
24941,fredrick,0,black
24942,gabrell,0,black
24943,garfield,0,black
24944,gary,0,black
24945,gary,0,black
24946,gary,0,black
24947,gaston,0,black
24948,george,0,black
24949,george,0,black
24950,george,0,black
24951,george,0,black
24952,gerald,0,black
24953,germalyel,0,black
24954,gernard,0,black
24955,geron,0,black
24956,gerrard,0,black
24957,gerry,0,black
24958,glenn,0,black
24959,glenn,0,black
24960,gregory,0,black
24961,gregory,0,black
24962,gregory,0,black
24963,guss,0,black
24964,harold,0,black
24965,harold,0,black
24966,harry,0,black
24967,harvey,0,black
24968,hasan,0,black
24969,henry,0,black
24970,henry,0,black
24971,henry,0,black
24972,henry,0,black
24973,henry,0,black
24974,hershell,0,black
24975,horace,0,black
24976,horace,0,black
24977,howard,0,black
24978,iking,0,black
24979,ira,0,black
24980,isaac,0,black
24981,ivan,0,black
24982,iven,0,black
24983,ivra,0,black
24984,jack,0,black
24985,jacob,0,black
24986,jacory,0,black
24987,jaequez,0,black
24988,jamal,0,black
24989,james,0,black
24990,james,0,black
24991,james,0,black
24992,james,0,black
24993,james,0,black
24994,james,0,black
24995,james,0,black
24996,james,0,black
24997,james,0,black
24998,jaquis,0,black
24999,jarrod,0,black
25000,jartavious,0,black
25001,jarvis,0,black
25002,jason,0,black
25003,jason,0,black
25004,jason,0,black
25005,jauron,0,black
25006,javin,0,black
25007,javon,0,black
25008,jayvaris,0,black
25009,jeffery,0,black
25010,jeffery,0,black
25011,jeffery,0,black
25012,jeffery,0,black
25013,jeffery,0,black
25014,jeffery,0,black
25015,jelani,0,black
25016,jeremiah,0,black
25017,jeremiah,0,black
25018,jeremy,0,black
25019,jeremy,0,black
25020,jeritz,0,black
25021,jermaine,0,black
25022,jermaine,0,black
25023,jermaine,0,black
25024,jermaine,0,black
25025,jermaine,0,black
25026,jermaury,0,black
25027,jerome,0,black
25028,jerome,0,black
25029,jerry,0,black
25030,jerry,0,black
25031,jerry,0,black
25032,jessies,0,black
25033,jimmy,0,black
25034,jimmy,0,black
25035,jimmy,0,black
25036,jimmy,0,black
25037,joe,0,black
25038,joel,0,black
25039,joel,0,black
25040,john,0,black
25041,john,0,black
25042,john,0,black
25043,john,0,black
25044,johnathan,0,black
25045,johnathan,0,black
25046,johnnie,0,black
25047,johnnie,0,black
25048,johnny,0,black
25049,johnny,0,black
25050,johnny,0,black
25051,johnny,0,black
25052,johnny,0,black
25053,johnny,0,black
25054,johnny,0,black
25055,johnny,0,black
25056,johnny,0,black
25057,johnny,0,black
25058,johnny,0,black
25059,johnny,0,black
25060,johnny,0,black
25061,jontavious,0,black
25062,joseph,0,black
25063,joseph,0,black
25064,joseph,0,black
25065,joshua,0,black
25066,joshua,0,black
25067,joshua,0,black
25068,joshua,0,black
25069,jovan,0,black
25070,juan,0,black
25071,justin,0,black
25072,justin,0,black
25073,justin,0,black
25074,kadeem,0,black
25075,kalvin,0,black
25076,kareem,0,black
25077,katwon,0,black
25078,keaonne,0,black
25079,keavin,0,black
25080,keenan,0,black
25081,keevin,0,black
25082,keith,0,black
25083,keith,0,black
25084,keith,0,black
25085,kelcey,0,black
25086,kelvin,0,black
25087,kelvin,0,black
25088,kendal,0,black
25089,kenneth,0,black
25090,kenneth,0,black
25091,kenneth,0,black
25092,kenneth,0,black
25093,kenneth,0,black
25094,kenneth,0,black
25095,kenneth,0,black
25096,kenneth,0,black
25097,kerrick,0,black
25098,kevin,0,black
25099,kevin,0,black
25100,kevin,0,black
25101,khakem,0,black
25102,khalif,0,black
25103,kiini,0,black
25104,kmarcus,0,black
25105,kwmae,0,black
25106,kynyodda,0,black
25107,ladarius,0,black
25108,ladorrian,0,black
25109,lamaris,0,black
25110,land,0,black
25111,landres,0,black
25112,larry,0,black
25113,larry,0,black
25114,larry,0,black
25115,larry,0,black
25116,larry,0,black
25117,larry,0,black
25118,larry,0,black
25119,latrail,0,black
25120,lavard,0,black
25121,lavoris,0,black
25122,lavoris,0,black
25123,lawrence,0,black
25124,lee,0,black
25125,lee,0,black
25126,leonard,0,black
25127,leonard,0,black
25128,leroni,0,black
25129,leroy,0,black
25130,leroy,0,black
25131,letroy,0,black
25132,lewis,0,black
25133,lloyd,0,black
25134,lonnie,0,black
25135,loring,0,black
25136,louis,0,black
25137,louis,0,black
25138,louis,0,black
25139,luther,0,black
25140,mack,0,black
25141,malcolm,0,black
25142,malik,0,black
25143,marcus,0,black
25144,marcus,0,black
25145,marcus,0,black
25146,marcus,0,black
25147,mark,0,black
25148,mark,0,black
25149,mark,0,black
25150,markees,0,black
25151,markes,0,black
25152,marlon,0,black
25153,marlon,0,black
25154,marquavious,0,black
25155,marquez,0,black
25156,marquis,0,black
25157,marquis,0,black
25158,marquis,0,black
25159,marquis,0,black
25160,marquis,0,black
25161,marvin,0,black
25162,marvin,0,black
25163,marvin,0,black
25164,maurice,0,black
25165,maurice,0,black
25166,maurice,0,black
25167,mcclean,0,black
25168,melvin,0,black
25169,merrell,0,black
25170,mesach,0,black
25171,michael,0,black
25172,michael,0,black
25173,michael,0,black
25174,michael,0,black
